seconds
6477.216975688934
93.35179257392883
1243.9183115959167
2772.095107316971
2872.3029811382294
3232.470945119858
4391.1249878406525
4689.192156076431
5378.42249584198
5963.202422380447
6597.33745598793
94.17652487754822
1484.003663301468
2419.0216977596283
3210.57617354393
3595.2103128433228
4592.161495685577
4910.250688552856
5101.362524986267
6017.4705674648285
6446.431644916534
85.39480090141296
1500.532459974289
2747.5372614860535
3190.759826183319
3722.4507505893707
4359.594837903976
4794.121338129044
5449.537006855011
5813.013991117477
6318.955751180649
124.1182930469513
718.8546936511993
1708.2629725933075
2278.5738639831543
2905.305946111679
4628.7232847213745
4624.80991768837
6705.966096401215
5862.0824184417725
6192.157376289368
62.95549941062927
157.1886875629425
420.80644822120667
1008.6058609485626
2507.6779339313507
3384.8443398475647
4404.743784427643
5363.629849433899
5845.397135972977
6260.142310857773
60.69551062583923
164.15991139411926
364.32802295684814
955.7321474552155
2296.059059858322
3709.1941781044006
4764.691013336182
5210.686008691788
5948.480711936951
6157.148171186447
57.42004632949829
145.98158526420593
340.9784619808197
978.0539972782135
1956.4089851379395
3361.0971302986145
3789.898751974106
5262.431576251984
5741.3905255794525
5923.082024097443
62.50020480155945
154.79060578346252
364.2769923210144
874.1018431186676
1572.3986144065857
2497.049073934555
3459.0922968387604
4194.154817581177
5330.149332284927
3767.2314665317535
45.769737243652344
90.02391028404236
161.5266683101654
261.9255006313324
435.98479747772217
815.9685916900635
1295.2136812210083
1936.3358407020569
2905.4593453407288
5792.083777427673
45.184173822402954
94.45920443534851
194.30448007583618
379.2495017051697
776.4587860107422
1486.5147519111633
2571.5954456329346
3183.7757856845856
4929.128196954727
4392.4783847332
45.07406234741211
96.37808036804199
191.46727323532104
427.32304549217224
813.160991191864
1518.6277167797089
2220.899045944214
2910.9108803272247
3890.552942276001
3721.669116973877
47.955042123794556
104.38064050674438
224.84682941436768
413.8045868873596
761.0299243927002
1296.0265502929688
1916.3051221370697
1905.5091576576233
3105.7349665164948
6260.071496248245
5992.660791635513
5811.422559499741
6029.024114608765
