seconds
15364.494599342346
405.3059403896332
3811.649292230606
4783.794722318649
6819.610956192017
7720.356073617935
8407.184821844101
10240.19530916214
11685.654634952545
14697.174351215363
14913.646570444107
341.21239280700684
2718.5442309379578
4331.783803224564
6083.192259788513
7015.262898921967
8487.64860033989
10201.733173847198
11300.101437568665
14499.54308271408
14642.34508228302
287.9034023284912
2569.3527040481567
4326.639750003815
5865.679438829422
6618.119113445282
8271.927894353867
10297.970628023148
11813.259427070618
13934.706681728363
15448.735435009003
1325.8235063552856
2899.6905364990234
4756.408040046692
6070.414105415344
7671.647123336792
8434.543129444122
10497.827241659164
10085.517280578613
14438.831382274628
14606.448103427887
201.1883680820465
516.6435854434967
1465.32746219635
3645.3950629234314
5933.116798400879
7769.912811517715
10320.655902147293
11375.754745960236
13452.745893478394
15392.948695421219
173.7271318435669
522.0390298366547
1493.4939801692963
3062.926306247711
6390.687867879868
7486.732054233551
9887.798732280731
10573.515354633331
13057.573993444443
14130.701496362686
186.99338936805725
557.0800099372864
1297.1920125484467
3454.065899372101
5929.671497106552
7575.948615074158
9929.232433795929
11023.80861711502
12650.891909122467
14985.677136182785
263.3070237636566
939.4519555568695
2517.167225122452
4293.857561588287
6976.666362524033
8534.588235139847
9255.992063045502
11219.532346487045
13359.318157434464
17388.547856092453
131.69523167610168
273.2396786212921
621.5382091999054
1107.4954752922058
1978.779453754425
3601.9061138629913
6796.730805635452
9343.331037044525
14447.40412735939
21784.557478904724
119.88327479362488
300.9082119464874
655.7637052536011
1388.1635506153107
2894.2387115955353
4368.611484050751
6921.210758924484
12530.711617946625
19749.462026834488
24671.328438043594
141.31444787979126
318.874577999115
692.8917934894562
1631.981940984726
3037.017211675644
4916.2040758132935
8495.865343093872
12242.994917154312
19777.399777173996
21161.844489574432
179.38722586631775
520.8645143508911
1105.6962039470673
2105.576240539551
3732.224862575531
5519.076560497284
9157.011306762695
12203.023049354553
18130.482401132584
